,coal_c,elec_g,elec_c,hydro_g,nuclear_g,gas_g,oil_c,oil_g,country_Australia,country_Austria,country_Bangladesh,country_Belgium,country_Bulgaria,country_Canada,country_Denmark,country_Egypt,country_Finland,country_France,country_Germany,country_Greece,country_Hungary,country_Iceland,country_Indonesia,country_Ireland,country_Italy,country_Luxembourg,country_Netherlands,country_Norway,country_Poland,country_Portugal,country_Switzerland,country_UK,country_USA,country_Venezuela,country_infrequent_sklearn
906,-0.011645707676407067,-0.6812088491748205,0.008468113075690249,-0.16977517756821964,0.2875659812394515,-0.27512254904976585,0.23493013361141057,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
350,0.9568683540151818,-0.6812088491748205,-0.4176803081137853,-0.33120216253606577,-0.4034042857537125,-0.27512254904976585,-0.6731659633875136,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2118,-0.3451087770183212,0.9019832837965737,0.4745679487516791,-0.03633117075353836,4.92667384332457,-0.27512254904976585,0.14391047855369257,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2685,-0.6013359148582479,-0.2924786379541657,-0.3206554443608243,-0.05071091286718933,-0.4034042857537125,-0.27512254904976585,-0.510030735476373,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1412,-0.6325980776090524,-0.5492172729103527,-0.7591697795580302,-0.29804247722198657,-0.4034042857537125,-0.24605797669636334,-0.7081735230250973,-0.20195047591598797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,2.047979132376592,0.3913331426930772,-0.07904450913286276,-0.3408365897522119,-0.4034042857537125,-0.27512254904976585,-0.36860019454053433,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2163,-0.6491486343594782,0.05207768562777841,-0.1950938559746396,-0.34118170356293953,-0.4034042857537125,1.620180656516649,-0.0241258077067097,0.06874718868458933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3156,0.17347533449502323,-0.1475882864991943,-0.18177671781246849,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,-0.6864688360497954,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
375,0.02881120882463402,-0.6812088491748205,-0.5889006559131281,-0.27647286405151006,-0.4034042857537125,-0.27512254904976585,-0.2691787251697963,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,-0.6096724915917957,-0.6812088491748205,-0.8777303581675308,-0.33787436287679984,-0.4034042857537125,-0.27512254904976585,-0.9231199391998618,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2081,0.23232175849653738,0.537990449653597,0.17398111594838833,0.09021055984659043,1.6196236349883049,-0.27512254904976585,-0.1431515104744946,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
977,-0.601948898441597,-0.6812088491748205,-0.6935353129016154,-0.27100856204832263,-0.4034042857537125,-0.19110395333908972,-0.47292272226053406,-0.12838934386336986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2897,0.5890782040057176,1.7218506383710457,2.006038837401357,0.24551177467402122,3.097634901283843,-0.27512254904976585,0.2979437409590615,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3319,-0.6137181832418998,-0.4143985678370074,-0.6326569670174047,-0.34118170356293953,-0.4034042857537125,-0.18353251012097646,-0.7802890958785199,-0.23602345685020315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1043,-0.6299009498423161,-0.6812088491748205,-0.7251159548290498,-0.2859634938465197,-0.4034042857537125,-0.13492872946276557,-0.5646425285110037,-0.16550455523813995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1316,-0.6432762516309938,0.1192219948386188,-0.04860533619075737,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,3.1685636312409335,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2635,-0.6096724915917957,-0.3631568581761029,-0.5584614829710227,-0.2589295786728558,-0.4034042857537125,0.15962483573222108,-0.8685081461652312,-0.23876146424670258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2133,0.9078296673472531,-0.1246178649270647,-0.34538727237628497,-0.24052350876738254,-0.4034042857537125,-0.1806016288752552,-0.6773668705440234,-0.12899778995148087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
502,0.15508582699455,-0.6812088491748205,0.3604210502187839,0.1534814251466548,-0.4034042857537125,-0.27512254904976585,0.8930722547979861,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2645,-0.6396596484892341,-0.6441027835583034,-0.8485848500754648,-0.3387659068878462,-0.4034042857537125,-0.25372711595600067,-0.9848732744005597,-0.25129545366178885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,0.003065898323971509,-0.5191790293160293,-0.7199793443950695,-0.30005564111789773,-0.3944438424517958,-0.27123913139918515,-0.8958140426825465,-0.24362903295159044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,1.2511004740227532,-0.6812088491748205,-0.3587044105384561,-0.19076960105415008,-0.4034042857537125,-0.27512254904976585,0.08089687120604183,-0.24895902068344267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,0.7974926223444139,0.4743800514538534,0.3014451526434547,-0.28078678668560536,1.0653694101274782,-0.23286901109061764,0.1649150143362429,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,-0.6344370283590997,-0.5191790293160293,-0.7228330168583919,-0.29487893395698334,-0.4034042857537125,-0.23238053088299745,-0.715175034952614,-0.21180730254338592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,2.1705758490464127,-0.6812088491748205,-0.42719254965819325,-0.3255940631117419,-0.4034042857537125,-0.2409289345163511,-0.7466818386264394,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
683,-0.5928767414080302,-0.6812088491748205,-0.7089451442035564,-0.09873925152678369,-0.4034042857537125,-0.2735740667916098,-0.6787671729295268,-0.24664692554862097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
785,-0.3561424815186051,-0.6812088491748205,2.671895745509912,4.720487520442212,-0.4034042857537125,1.0046955949151843,0.6060102657697989,0.12168199835024504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2619,1.1162440856859495,0.041475952594487824,-0.23124037384338975,-0.3269169993861977,-0.4034042857537125,-0.2504542985649452,-0.5968494833775808,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2426,-0.6348048185091091,-0.4568054999701697,-0.6764132781216812,-0.2960293133260754,-0.4034042857537125,-0.1915924335467099,-0.7550836529394596,-0.22032554777693972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219,-0.6261004516255517,-0.08397788829945078,-0.3606068588473377,-0.34118170356293953,-0.4034042857537125,0.15718243469412002,-0.1431515104744946,-0.11622042210115015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1476,0.38311572000041766,0.1421924164107484,-0.05621512942628372,-0.27215894141741476,0.797479868111412,-0.27512254904976585,-0.466621361525769,-0.25129545366178885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,-0.6486092088061309,-0.6524074744343811,-0.859619050266978,-0.3089710812283613,-0.4034042857537125,-0.27512254904976585,-0.9496556694051503,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1788,0.4701593888359909,0.20050194809384664,-0.08475185405950753,-0.27273413110196076,1.2408832480000733,-0.27512254904976585,-0.4855254437300643,-0.25129545366178885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3120,1.0549457273510388,-0.0451048671773853,-0.22553302891674498,-0.34118170356293953,-0.4034042857537125,-0.25819670985572557,-0.7592845600959698,-0.2421687623401241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
426,-0.5516842446069702,-0.6812088491748205,-0.7471843552120763,-0.18961922168505801,-0.4034042857537125,-0.27512254904976585,-0.715175034952614,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1216,-0.08029986901150703,-0.07867702178280549,-0.2978260646542453,-0.16603644461867037,0.4446046782833524,-0.27512254904976585,-0.19916360589462875,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
327,-0.6143311668252489,-0.6812088491748205,-0.7726771625510895,-0.2707209672060496,-0.4034042857537125,-0.2292054095334661,-0.6787671729295268,-0.22336777821749465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2047,-0.4615756578546515,-0.5937445516501731,-0.8124383322067147,-0.32102130511960086,-0.394074339635222,-0.2702621709839447,-0.9409737946150296,-0.24922673696221154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2690,-0.07417003317801601,0.3807314096597866,0.45173856904510007,-0.3395711724462106,-0.23528050421259508,0.547966600790288,1.019099469493288,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,-0.6486827668361328,-0.297779504470811,-0.5337296549555621,-0.2925781752187992,-0.4034042857537125,-0.12198400396082999,-0.4750231758387891,-0.18071570744091459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1391,-0.6491486343594782,0.9691275930074141,0.6705201245664826,-0.34118170356293953,-0.4034042857537125,1.9767712080794024,4.890935565410057,2.8456951348231256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1077,-0.1845070781808552,-0.6137111488628705,-0.8166237184862541,-0.31955457142400845,-0.4034042857537125,-0.27258245197014075,-0.9459448680835666,-0.24423747903970147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13,0.7116749206755391,-0.6812088491748205,-0.6707059331950365,-0.2600799580419479,-0.4034042857537125,-0.27512254904976585,-0.40360775417811817,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2962,-0.6258552581922121,0.8578093961578629,0.668617676257601,0.8235774076427915,2.3216789864786853,-0.27512254904976585,0.01788326385839091,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
975,3.506880060747466,-0.6812088491748205,1.2260350307599062,-0.2787736227896942,-0.4034042857537125,-0.27512254904976585,0.8580646951604025,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3127,-0.6491486343594782,-0.4196994343536527,-0.6421692085618126,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,-0.5107308866691246,-0.14481738824236645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1015,3.985007255759769,-0.6812088491748205,0.05793176910661152,-0.3101214605974534,-0.3082573104859373,-0.27512254904976585,-0.2691787251697963,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1020,-0.6311269170090144,-0.6812088491748205,-0.7878967490221422,-0.29286577006107223,-0.4034042857537125,-0.2581722858453446,-0.7053729182540905,-0.19823895477851097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399,0.315687525832016,-0.04157095616628844,-0.34538727237628497,-0.2917153906919801,0.8898555722548832,-0.19769843614196256,-0.8110957483595936,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3239,-0.6345596250757695,0.550359138192436,0.2786157729368756,-0.34118170356293953,-0.4034042857537125,1.4418853807352723,0.549998170349665,0.49100877383361297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2895,-0.40150326668643904,0.4425748523539817,0.18920070241944104,-0.19853466179552165,0.5148102134323904,-0.27512254904976585,0.08089687120604183,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2691,-0.48609500118861576,3.9128754652511004,3.6992178323059695,5.985904826443501,-0.4034042857537125,3.6815671326739348,0.5009875868570475,1.4219312886434203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,-0.15385789901339983,-0.1405204644770006,-0.38343623855391673,-0.34118170356293953,-0.4034042857537125,-0.1710762648266611,-0.6983714063265738,-0.23863977502908038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
352,-0.6002325444082195,-0.6812088491748205,-0.696579230195826,-0.2925781752187992,-0.371349916415928,-0.21699340434296083,-0.34829580995073567,-0.2007944283485771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1000,1.5821116090312708,-0.6812088491748205,-0.18367916612135007,-0.3364939076338893,-0.4034042857537125,-0.27512254904976585,-0.704672767061339,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1812,-0.6154345372752773,-0.6326175727722386,-0.8358384464059582,-0.3318348711890664,-0.4034042857537125,-0.20942196112484757,-0.8566055758884527,-0.22768774544308265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3311,-0.5191961146894676,-0.23593606177661586,-0.46904641245358814,-0.34118170356293953,-0.4034042857537125,-0.1857306710552674,-0.5044295259343595,-0.18193259961713656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1905,-0.5253259505229586,-0.4585724554757182,-0.5070953786312199,-0.15453265092774957,-0.4034042857537125,-0.27512254904976585,-0.4477172793214737,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1033,-0.3107816963507712,-0.6812088491748205,2.006038837401357,3.5701081513501327,-0.4034042857537125,-0.27512254904976585,0.5359951464946314,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,0.010421701324160797,-0.0910457103216445,-0.34728972068516656,-0.32366717766851266,0.6219660302388168,-0.27512254904976585,0.15091199048120935,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1052,-0.5879728727412373,-0.6812088491748205,-0.5489492414266148,-0.09873925152678369,-0.4034042857537125,-0.27512254904976585,-0.339193844444964,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3073,-0.553890985507027,-0.40556379030926526,-0.21411833906345545,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,-0.42461228996066847,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2208,0.6381168906736462,0.5945330258311468,0.3166647391145074,-0.33991628625693826,-0.4034042857537125,-0.27512254904976585,0.5850057299872486,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1866,0.4775151918361802,0.22877323618262152,-0.05811757773516531,-0.25404046635421446,1.3332589521435445,-0.27512254904976585,-0.5149317938256347,-0.25129545366178885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745,-0.6491486343594782,1.73952019342653,1.549451243269776,-0.34118170356293953,-0.4034042857537125,0.44294335615194286,1.8872869485053663,3.539323675269649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1559,-0.48364306685521935,-0.3931951017704262,-0.6098275873108256,-0.03920711917626856,-0.4034042857537125,-0.27512254904976585,-0.5975496345703325,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2549,0.2825864123311642,0.6740460235808262,0.41368960286746836,0.16498521883757564,1.7674247616178587,-0.27512254904976585,-0.12914848661946107,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
790,-0.6455197715460516,-0.6812088491748205,-0.8160529839935897,-0.32268935520478437,-0.4034042857537125,-0.27512254904976585,-0.8433027032261708,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1400,-0.5701963488241132,-0.41616552334255585,-0.6117300356197072,0.0010561587419542372,-0.39158019562334817,-0.27070180317080295,-0.7375798731206676,-0.2373620382440473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1096,-0.6241389041588347,-0.5359651066187394,-0.7428087241016486,-0.3115594348088185,-0.4034042857537125,-0.23213629077918738,-0.35949822903476253,-0.10952751513192932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
536,-0.6473464626244319,-0.6812088491748205,-0.5280223100289174,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,1.68424310260738,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2175,-0.6491486343594782,-0.27480908289868133,-0.49758313708681196,-0.29430374427243733,-0.4034042857537125,-0.1420116924732586,-0.45891969840550056,-0.14603428041858843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
648,-0.6491486343594782,-0.6812088491748205,0.03319994109115088,-0.34118170356293953,-0.4034042857537125,0.4942337779520648,1.509205304419461,5.15779026964487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
